Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore_binned,Geography_France,Geography_Germany,Geography_Spain,Gender_Male
44.0,7,85304.27,1,1,1,58076.52,0,1.0,0.0,0.0,1.0
32.0,9,100262.88,2,1,1,157921.25,0,0.0,0.0,1.0,1.0
30.0,7,92847.59,1,1,0,146154.06,3,0.0,1.0,0.0,1.0
51.0,2,100946.71,1,0,0,179614.8,4,1.0,0.0,0.0,0.0
44.0,1,133866.22,1,0,1,139049.24,3,1.0,0.0,0.0,0.0
45.0,9,101207.75,1,0,0,88211.12,4,0.0,1.0,0.0,1.0
35.0,6,126077.43,2,1,1,53954.24,3,0.0,1.0,0.0,0.0
50.0,1,0.0,1,1,0,12106.82,2,1.0,0.0,0.0,0.0
42.0,1,85839.62,1,1,0,198182.73,4,0.0,1.0,0.0,1.0
25.0,8,127974.06,2,1,1,183259.35,0,1.0,0.0,0.0,0.0
31.0,3,123212.08,2,1,1,112157.31,2,0.0,1.0,0.0,1.0
41.0,2,156067.05,1,1,1,9983.88,3,1.0,0.0,0.0,0.0
40.0,10,139180.97,1,1,1,19959.67,2,1.0,0.0,0.0,0.0
46.0,3,97042.6,1,1,1,133516.51,3,0.0,1.0,0.0,1.0
60.0,8,0.0,2,1,1,51380.9,3,1.0,0.0,0.0,1.0
37.0,4,116471.43,2,1,0,175324.74,1,0.0,1.0,0.0,0.0
39.0,9,0.0,2,1,1,18826.06,3,0.0,0.0,1.0,1.0
38.0,10,122267.85,1,0,0,145759.93,4,0.0,0.0,1.0,1.0
34.0,5,0.0,2,1,0,163830.64,2,0.0,0.0,1.0,0.0
41.0,0,0.0,1,0,0,87959.83,2,0.0,0.0,1.0,0.0
38.0,8,57068.43,2,1,0,188974.81,0,0.0,1.0,0.0,0.0
26.0,8,148610.41,3,0,1,104502.02,1,0.0,0.0,1.0,0.0
30.0,6,86449.39,1,1,1,188809.23,4,1.0,0.0,0.0,1.0
32.0,7,0.0,2,1,0,4660.91,1,1.0,0.0,0.0,1.0
48.0,1,100900.5,1,0,0,33310.72,0,0.0,1.0,0.0,1.0
45.0,9,110827.49,1,1,1,153383.54,2,0.0,1.0,0.0,0.0
37.0,9,0.0,2,1,0,31921.95,3,0.0,0.0,1.0,1.0
21.0,2,125682.79,1,0,0,57762.0,1,1.0,0.0,0.0,0.0
38.91621420206537,5,133087.76,1,1,0,64771.61,3,1.0,0.0,0.0,1.0
39.0,6,94631.26,2,1,1,148948.52,2,1.0,0.0,0.0,0.0
33.0,7,130367.87,1,1,0,15142.1,3,0.0,1.0,0.0,0.0
38.0,2,0.0,2,0,0,58010.98,0,0.0,0.0,1.0,1.0
45.0,1,148600.91,1,1,0,143397.14,1,1.0,0.0,0.0,1.0
38.91621420206537,2,95813.76,3,1,1,67944.09,4,1.0,0.0,0.0,0.0
32.0,8,155726.85,1,1,0,67789.99,0,0.0,1.0,0.0,1.0
37.0,3,0.0,1,1,0,121883.87,4,1.0,0.0,0.0,1.0
53.0,10,89550.85,1,0,1,90076.85,0,1.0,0.0,0.0,0.0
39.0,6,120193.42,1,0,0,100130.95,2,0.0,0.0,1.0,1.0
46.0,5,100727.5,1,0,1,140857.76,0,0.0,1.0,0.0,0.0
38.91621420206537,10,139930.18,1,1,1,105720.09,0,1.0,0.0,0.0,1.0
29.0,2,95984.69,2,1,1,73686.75,4,1.0,0.0,0.0,1.0
37.0,9,127480.58,2,1,0,179634.69,0,0.0,1.0,0.0,0.0
45.0,1,126495.57,2,1,1,164741.5,0,0.0,0.0,1.0,0.0
43.0,8,127132.96,1,0,1,6009.27,2,0.0,0.0,1.0,1.0
40.0,8,109219.83,1,1,0,52827.51,2,1.0,0.0,0.0,1.0
33.0,4,0.0,1,1,0,152323.04,2,1.0,0.0,0.0,0.0
45.0,5,47884.92,1,1,1,54340.24,2,1.0,0.0,0.0,0.0
46.0,0,0.0,2,1,1,125962.02,3,1.0,0.0,0.0,0.0
48.0,9,136596.85,1,1,1,185791.9,4,1.0,0.0,0.0,1.0
46.0,9,113909.69,3,1,0,92320.37,4,0.0,1.0,0.0,0.0
32.0,1,134446.04,1,0,1,111241.37,2,0.0,0.0,1.0,1.0
36.0,8,0.0,2,1,0,186136.48,0,0.0,0.0,1.0,1.0
49.0,10,0.0,2,1,1,159835.78,2,0.0,0.0,1.0,0.0
67.0,2,94203.8,1,0,1,102391.06,3,1.0,0.0,0.0,1.0
41.0,5,0.0,2,1,1,72462.25,1,1.0,0.0,0.0,0.0
44.0,0,71497.79,2,0,0,151083.8,4,0.0,1.0,0.0,0.0
64.0,9,0.0,2,1,1,103318.44,3,0.0,0.0,1.0,0.0
69.0,2,108424.19,1,1,1,178418.35,3,1.0,0.0,0.0,1.0
59.0,1,0.0,1,1,0,70649.64,1,1.0,0.0,0.0,1.0
33.0,3,0.0,2,1,0,73018.74,3,0.0,0.0,1.0,1.0
34.0,6,0.0,1,1,1,140268.45,0,1.0,0.0,0.0,0.0
50.0,5,0.0,2,1,0,110230.4,3,0.0,0.0,1.0,0.0
40.0,5,93680.43,2,1,1,179473.26,2,1.0,0.0,0.0,1.0
41.0,9,124349.34,1,1,0,135635.25,0,1.0,0.0,0.0,0.0
39.0,9,0.0,2,1,1,110043.88,3,0.0,0.0,1.0,0.0
30.0,0,127760.07,1,1,0,81537.85,0,0.0,1.0,0.0,1.0
36.0,6,71142.77,2,1,0,122433.09,2,0.0,1.0,0.0,1.0
33.0,7,118004.26,1,1,0,183983.82,4,1.0,0.0,0.0,0.0
41.0,5,0.0,1,1,1,152054.33,2,1.0,0.0,0.0,0.0
52.0,8,121161.57,1,1,0,48988.28,1,0.0,0.0,1.0,1.0
33.0,3,85227.84,1,1,1,68087.15,3,1.0,0.0,0.0,0.0
34.0,7,70731.07,1,1,1,20243.97,0,0.0,0.0,1.0,0.0
37.0,2,0.0,2,1,0,83978.86,3,0.0,0.0,1.0,1.0
44.0,3,115282.3,1,0,0,23766.4,3,1.0,0.0,0.0,1.0
39.0,1,130147.98,1,1,0,163798.41,4,1.0,0.0,0.0,0.0
25.0,4,148045.45,2,1,1,114722.42,2,0.0,1.0,0.0,1.0
59.0,4,0.0,2,1,1,27435.41,1,0.0,0.0,1.0,1.0
23.0,9,124577.33,1,1,1,7267.25,1,0.0,0.0,1.0,1.0
36.0,3,0.0,2,1,0,35156.54,2,1.0,0.0,0.0,1.0
32.0,4,96106.83,1,1,1,79812.77,4,0.0,1.0,0.0,1.0
36.0,5,146050.97,2,0,0,86424.57,1,0.0,1.0,0.0,1.0
36.0,6,94615.11,2,1,1,10627.21,3,0.0,1.0,0.0,1.0
49.0,4,128504.76,1,1,0,126812.63,1,0.0,1.0,0.0,0.0
45.0,10,125191.69,1,1,1,128260.86,0,0.0,0.0,1.0,0.0
35.0,3,0.0,2,1,1,184843.77,4,1.0,0.0,0.0,1.0
42.0,3,0.0,1,0,0,161242.99,4,0.0,0.0,1.0,0.0
39.0,2,0.0,2,1,1,137651.6,0,1.0,0.0,0.0,1.0
36.0,7,129934.64,1,0,0,75664.56,3,0.0,0.0,1.0,1.0
23.0,5,140007.19,1,0,1,31714.08,3,1.0,0.0,0.0,1.0
36.0,5,103700.69,1,1,0,194072.56,1,0.0,1.0,0.0,0.0
27.0,8,123599.49,2,1,0,1676.92,1,0.0,1.0,0.0,0.0
61.0,4,0.0,2,1,1,191313.7,3,1.0,0.0,0.0,1.0
60.0,5,0.0,1,1,1,38914.51,4,1.0,0.0,0.0,0.0
25.0,10,76968.12,2,0,1,131501.72,3,0.0,1.0,0.0,0.0
31.0,1,102523.88,1,1,1,166792.71,1,1.0,0.0,0.0,0.0
29.0,1,182781.74,2,1,1,63732.9,2,0.0,0.0,1.0,1.0
48.0,2,109349.29,1,1,0,88703.04,0,1.0,0.0,0.0,1.0
44.0,8,78128.13,2,0,1,109153.04,1,1.0,0.0,0.0,1.0
40.0,3,153639.11,1,1,1,138351.68,3,0.0,0.0,1.0,1.0
31.0,3,0.0,2,1,1,194667.92,1,0.0,0.0,1.0,0.0
35.0,7,0.0,2,1,1,43036.6,4,0.0,0.0,1.0,1.0
38.0,6,106687.76,1,1,0,173776.5,3,0.0,0.0,1.0,1.0
26.0,9,162923.85,1,1,0,98368.24,2,1.0,0.0,0.0,1.0
30.0,5,0.0,2,0,1,196108.51,1,0.0,0.0,1.0,1.0
46.0,3,0.0,2,1,1,56408.14,0,0.0,0.0,1.0,0.0
43.0,1,100421.1,1,1,1,101141.28,3,1.0,0.0,0.0,1.0
50.0,2,96888.39,1,1,0,77206.25,4,0.0,1.0,0.0,1.0
41.0,5,0.0,1,0,1,115753.94,3,0.0,0.0,1.0,1.0
32.0,7,98877.95,1,1,0,132973.21,1,1.0,0.0,0.0,0.0
38.0,8,0.0,2,1,0,136620.64,0,1.0,0.0,0.0,0.0
30.0,5,0.0,2,1,0,166376.54,3,1.0,0.0,0.0,1.0
29.0,5,0.0,2,1,1,174825.57,1,1.0,0.0,0.0,0.0
20.0,7,134397.61,1,0,0,28029.54,2,1.0,0.0,0.0,0.0
38.91621420206537,9,0.0,1,1,1,174971.64,3,1.0,0.0,0.0,0.0
37.0,1,149762.08,1,1,0,20629.4,3,1.0,0.0,0.0,1.0
46.0,8,102785.16,1,1,1,70323.68,0,0.0,1.0,0.0,0.0
20.0,9,134874.4,1,1,1,118825.56,0,0.0,1.0,0.0,1.0
36.0,9,90560.48,2,1,0,174268.87,3,0.0,1.0,0.0,1.0
44.0,0,84745.03,2,0,1,34673.98,2,0.0,1.0,0.0,0.0
51.0,4,93656.95,1,0,1,141400.51,3,0.0,0.0,1.0,0.0
37.0,6,0.0,1,1,1,17802.42,0,1.0,0.0,0.0,1.0
39.0,6,74596.15,3,1,1,85746.52,0,0.0,1.0,0.0,0.0
29.0,6,150358.97,1,1,0,62454.01,4,0.0,1.0,0.0,0.0
32.0,2,155663.31,1,1,0,97658.66,2,1.0,0.0,0.0,0.0
32.0,2,0.0,1,1,1,114565.35,4,0.0,0.0,1.0,0.0
39.0,9,134599.33,2,1,0,183095.87,2,0.0,1.0,0.0,1.0
46.0,2,109705.52,1,1,0,20276.87,3,1.0,0.0,0.0,0.0
36.0,4,120037.96,1,1,0,36275.94,0,1.0,0.0,0.0,1.0
38.91621420206537,2,0.0,2,1,1,49506.82,1,1.0,0.0,0.0,0.0
32.0,9,192122.84,1,1,1,54277.45,4,1.0,0.0,0.0,0.0
56.0,2,0.0,2,1,1,39820.13,4,1.0,0.0,0.0,0.0
29.0,6,149218.39,1,1,1,9633.01,3,1.0,0.0,0.0,0.0
40.0,1,89994.71,2,0,1,121084.27,0,0.0,1.0,0.0,0.0
44.0,8,95368.14,2,1,1,1787.85,3,0.0,1.0,0.0,1.0
51.0,8,117808.74,2,1,1,67311.12,0,0.0,1.0,0.0,1.0
38.91621420206537,7,153545.11,1,1,1,186574.68,2,0.0,1.0,0.0,1.0
26.0,10,0.0,2,1,1,6177.83,0,1.0,0.0,0.0,1.0
38.91621420206537,1,0.0,2,1,0,61995.57,2,0.0,0.0,1.0,1.0
67.0,6,0.0,2,1,1,138350.74,1,0.0,0.0,1.0,1.0
52.0,1,98443.14,2,0,0,92033.98,0,0.0,1.0,0.0,1.0
29.0,4,133434.57,2,1,0,97983.44,2,0.0,0.0,1.0,1.0
29.0,8,149318.55,1,1,0,140746.13,1,0.0,1.0,0.0,1.0
30.0,3,132005.77,1,1,0,142940.39,1,1.0,0.0,0.0,1.0
32.0,3,0.0,2,1,1,139390.99,0,1.0,0.0,0.0,0.0
61.0,2,164523.5,2,1,1,35786.76,1,0.0,1.0,0.0,1.0
38.91621420206537,1,95039.12,1,0,1,116471.14,0,0.0,1.0,0.0,0.0
33.0,7,0.0,2,0,0,82996.47,4,1.0,0.0,0.0,0.0
26.0,5,90402.77,1,1,1,3298.65,2,0.0,1.0,0.0,1.0
41.0,7,107511.52,1,0,1,46156.87,2,0.0,0.0,1.0,1.0
38.91621420206537,2,124268.64,2,0,1,84321.03,2,0.0,0.0,1.0,1.0
52.0,6,107467.56,1,1,0,126233.18,4,0.0,1.0,0.0,0.0
38.91621420206537,2,0.0,2,1,1,7667.48,2,1.0,0.0,0.0,0.0
37.0,2,137794.18,2,0,1,75232.02,4,0.0,0.0,1.0,0.0
26.0,4,139584.57,1,1,0,36308.93,2,0.0,0.0,1.0,1.0
34.0,7,0.0,2,1,0,96734.46,4,1.0,0.0,0.0,1.0
36.0,1,97234.58,1,1,0,188997.08,3,1.0,0.0,0.0,1.0
42.0,7,125437.14,2,0,0,164128.58,2,1.0,0.0,0.0,0.0
36.0,8,117152.3,1,0,0,101828.39,4,0.0,0.0,1.0,0.0
46.0,9,134950.19,3,0,0,178587.36,0,1.0,0.0,0.0,1.0
39.0,5,138106.75,1,0,0,19596.73,2,1.0,0.0,0.0,0.0
76.0,2,128410.71,2,1,1,181718.73,0,0.0,0.0,1.0,1.0
56.0,0,62732.65,1,0,1,124954.56,1,1.0,0.0,0.0,0.0
61.0,8,66250.71,1,1,1,21859.06,0,1.0,0.0,0.0,1.0
56.0,2,111920.13,3,1,0,197634.11,0,0.0,1.0,0.0,0.0
27.0,9,128940.24,1,1,0,46786.92,2,1.0,0.0,0.0,1.0
43.0,1,125537.38,1,1,0,138510.01,4,0.0,1.0,0.0,0.0
47.0,1,0.0,2,1,1,197961.93,2,0.0,0.0,1.0,1.0
38.0,2,0.0,3,1,0,67029.82,2,0.0,0.0,1.0,1.0
62.0,1,107735.93,1,0,1,58381.77,0,1.0,0.0,0.0,0.0
36.0,5,0.0,2,1,0,124795.84,0,1.0,0.0,0.0,1.0
72.0,1,160541.0,2,1,1,142223.94,2,1.0,0.0,0.0,1.0
46.0,8,0.0,1,0,0,126511.94,0,1.0,0.0,0.0,1.0
47.0,1,95120.59,1,0,0,127875.1,4,1.0,0.0,0.0,1.0
38.91621420206537,0,54980.81,1,1,1,136909.88,0,0.0,0.0,1.0,1.0
48.0,8,0.0,2,1,0,174729.3,2,0.0,0.0,1.0,1.0
38.91621420206537,0,0.0,2,1,0,44165.84,4,1.0,0.0,0.0,1.0
48.0,2,96542.16,2,0,1,197885.72,4,1.0,0.0,0.0,1.0
42.0,5,0.0,2,1,0,125305.34,0,1.0,0.0,0.0,0.0
31.0,7,123974.96,1,1,0,102153.75,2,1.0,0.0,0.0,0.0
37.0,4,0.0,1,1,1,79881.39,1,1.0,0.0,0.0,0.0
39.0,3,0.0,2,0,1,12465.51,0,0.0,0.0,1.0,1.0
38.0,9,130233.14,1,1,1,81861.1,2,0.0,0.0,1.0,1.0
59.0,2,135078.41,1,1,0,187636.06,4,0.0,1.0,0.0,1.0
31.0,3,82729.47,2,1,0,60212.51,3,0.0,1.0,0.0,0.0
42.0,0,0.0,1,1,0,136377.21,3,0.0,0.0,1.0,1.0
39.0,9,83456.79,2,0,0,38882.34,1,1.0,0.0,0.0,0.0
36.0,3,0.0,2,1,1,2243.41,3,1.0,0.0,0.0,0.0
36.0,2,127160.78,2,1,0,78140.75,2,0.0,1.0,0.0,0.0
32.0,6,0.0,2,0,0,196062.01,1,1.0,0.0,0.0,0.0
27.0,5,51522.75,1,0,1,192131.77,4,1.0,0.0,0.0,1.0
34.0,3,0.0,2,1,0,196288.46,3,1.0,0.0,0.0,1.0
30.0,4,101802.67,1,0,0,8693.8,4,0.0,1.0,0.0,1.0
39.0,6,0.0,1,1,0,24176.44,2,1.0,0.0,0.0,0.0
41.0,2,100254.76,2,1,1,12706.67,0,1.0,0.0,0.0,1.0
49.0,9,108437.89,1,0,0,127022.87,0,0.0,1.0,0.0,1.0
34.0,6,110717.38,1,1,1,9398.45,3,1.0,0.0,0.0,0.0
25.0,8,69385.17,2,1,0,87834.24,4,0.0,1.0,0.0,0.0
37.0,7,138162.41,2,1,1,113926.31,3,0.0,0.0,1.0,1.0
26.0,10,0.0,2,1,1,138423.1,2,1.0,0.0,0.0,0.0
36.0,10,0.0,2,0,1,155641.46,1,1.0,0.0,0.0,0.0
38.0,6,119413.62,2,1,0,175756.36,0,0.0,1.0,0.0,0.0
24.0,1,0.0,3,1,1,47911.03,4,1.0,0.0,0.0,1.0
39.0,5,149379.66,2,1,0,96075.55,3,1.0,0.0,0.0,0.0
28.0,2,0.0,3,1,1,78707.97,1,1.0,0.0,0.0,1.0
44.0,9,0.0,2,1,0,87677.15,1,0.0,0.0,1.0,1.0
43.0,4,139496.35,2,1,1,77128.23,1,1.0,0.0,0.0,0.0
36.0,8,0.0,2,1,1,12096.61,2,1.0,0.0,0.0,0.0
42.0,4,0.0,2,0,0,195692.3,0,0.0,0.0,1.0,1.0
40.0,5,0.0,2,1,0,88947.56,2,0.0,0.0,1.0,1.0
32.0,9,0.0,2,0,0,65089.38,2,1.0,0.0,0.0,1.0
28.0,3,123675.69,1,1,1,166458.41,2,0.0,1.0,0.0,1.0
40.0,5,118788.57,1,1,0,192867.4,1,1.0,0.0,0.0,1.0
36.0,1,104356.94,2,0,1,54184.06,0,0.0,1.0,0.0,0.0
32.0,9,95377.13,1,0,1,187551.24,2,1.0,0.0,0.0,1.0
47.0,8,105792.49,1,0,1,67830.2,0,1.0,0.0,0.0,1.0
35.0,10,159693.9,2,1,1,71173.64,3,0.0,0.0,1.0,1.0
25.0,4,108691.95,1,1,0,63030.97,3,1.0,0.0,0.0,0.0
36.0,9,0.0,2,1,1,16274.67,0,0.0,0.0,1.0,0.0
35.0,7,107749.03,1,1,1,3937.37,0,1.0,0.0,0.0,0.0
36.0,6,144773.29,2,1,0,53217.3,2,0.0,1.0,0.0,0.0
40.0,4,102833.46,2,1,1,38829.11,1,1.0,0.0,0.0,1.0
21.0,7,98993.02,1,1,1,169156.64,2,1.0,0.0,0.0,0.0
53.0,8,144453.75,1,1,0,190998.96,1,1.0,0.0,0.0,1.0
64.0,9,0.0,2,1,1,53277.15,1,1.0,0.0,0.0,1.0
39.0,2,81273.13,1,1,1,18719.67,4,0.0,0.0,1.0,1.0
37.0,0,0.0,2,0,0,30114.32,1,0.0,0.0,1.0,0.0
28.0,7,0.0,2,1,1,131097.9,2,1.0,0.0,0.0,1.0
28.0,9,0.0,2,1,1,56185.98,4,1.0,0.0,0.0,0.0
39.0,5,0.0,2,0,1,39891.84,1,1.0,0.0,0.0,1.0
39.0,4,65521.2,1,1,1,1243.97,3,0.0,0.0,1.0,1.0
30.0,7,95128.86,1,0,0,19799.26,2,1.0,0.0,0.0,1.0
38.91621420206537,3,0.0,1,1,1,12905.89,1,0.0,0.0,1.0,1.0
33.0,9,135962.4,2,1,0,121747.96,3,0.0,1.0,0.0,1.0
31.0,4,127237.25,2,0,1,143317.42,0,0.0,1.0,0.0,1.0
61.0,1,152968.73,1,0,1,82970.69,2,0.0,0.0,1.0,1.0
33.0,2,0.0,2,1,1,182738.0,2,0.0,0.0,1.0,1.0
24.0,3,0.0,2,1,1,198161.07,0,1.0,0.0,0.0,0.0
45.0,4,0.0,1,0,0,172674.36,0,1.0,0.0,0.0,0.0
35.0,9,206868.78,2,0,1,102986.15,1,0.0,1.0,0.0,0.0
41.0,1,0.0,2,1,1,91193.65,1,1.0,0.0,0.0,0.0
39.0,3,166501.17,2,1,0,93835.64,1,1.0,0.0,0.0,0.0
51.0,3,0.0,1,1,0,170426.65,2,1.0,0.0,0.0,1.0
31.0,6,0.0,1,1,0,10625.91,0,0.0,0.0,1.0,1.0
42.0,4,98298.18,1,1,1,676.06,2,1.0,0.0,0.0,1.0
37.0,10,106242.67,1,1,1,166678.28,2,1.0,0.0,0.0,1.0
23.0,5,0.0,2,1,0,117832.39,0,0.0,0.0,1.0,1.0
48.0,4,0.0,1,1,0,114020.06,3,1.0,0.0,0.0,0.0
39.0,2,0.0,1,0,1,73669.94,0,1.0,0.0,0.0,0.0
41.0,5,0.0,2,0,0,143882.25,4,1.0,0.0,0.0,1.0
38.91621420206537,4,119817.33,1,0,1,43507.1,0,0.0,1.0,0.0,1.0
35.0,8,0.0,2,1,0,167155.36,4,0.0,0.0,1.0,1.0
43.0,2,97403.18,1,1,1,107415.02,3,0.0,0.0,1.0,1.0
43.0,4,0.0,4,0,0,18522.91,0,1.0,0.0,0.0,1.0
28.0,3,75381.15,1,1,1,199727.72,4,1.0,0.0,0.0,1.0
26.0,8,0.0,2,1,1,179655.87,0,0.0,0.0,1.0,1.0
44.0,4,123322.15,1,1,0,137136.29,4,1.0,0.0,0.0,0.0
46.0,9,139859.54,1,1,0,38967.29,2,1.0,0.0,0.0,1.0
38.91621420206537,7,0.0,2,1,0,7680.23,0,0.0,0.0,1.0,1.0
49.0,1,120656.86,4,0,0,166164.3,4,0.0,1.0,0.0,0.0
28.0,8,134766.85,1,1,0,79355.87,4,0.0,0.0,1.0,1.0
38.91621420206537,6,107637.97,2,0,1,169505.83,0,0.0,1.0,0.0,1.0
38.91621420206537,5,0.0,2,0,1,105155.66,4,1.0,0.0,0.0,1.0
25.0,5,153611.83,2,1,0,35321.65,2,0.0,1.0,0.0,1.0
43.0,8,0.0,2,0,0,168035.62,3,1.0,0.0,0.0,0.0
29.0,4,99097.36,1,1,1,9796.69,2,0.0,1.0,0.0,0.0
41.0,0,148863.17,1,1,1,163911.32,3,0.0,0.0,1.0,1.0
47.0,0,109493.62,1,0,0,188324.01,2,0.0,1.0,0.0,0.0
29.0,6,117412.35,1,0,0,30338.94,2,0.0,1.0,0.0,1.0
30.0,5,100683.54,1,1,1,178361.04,1,0.0,0.0,1.0,0.0
39.0,6,0.0,1,0,0,38410.74,0,0.0,0.0,1.0,0.0
37.0,8,170840.08,2,0,0,109843.16,4,0.0,1.0,0.0,0.0
43.0,3,134985.66,1,1,0,6101.41,0,0.0,1.0,0.0,0.0
27.0,0,185267.45,2,1,1,77027.34,2,0.0,1.0,0.0,1.0
37.0,10,0.0,1,1,1,76642.68,0,1.0,0.0,0.0,1.0
39.0,10,105473.74,1,0,0,58854.88,2,0.0,0.0,1.0,1.0
40.0,6,0.0,2,0,0,106149.48,3,1.0,0.0,0.0,1.0
35.0,8,58641.43,1,0,1,198674.08,2,0.0,1.0,0.0,1.0
30.0,3,131344.52,2,1,0,54776.64,1,0.0,1.0,0.0,0.0
31.0,4,55732.92,2,1,1,103792.53,0,0.0,0.0,1.0,1.0
34.0,3,77826.8,1,1,1,168544.85,2,0.0,0.0,1.0,0.0
38.91621420206537,10,123187.51,1,0,1,146111.35,1,0.0,1.0,0.0,1.0
41.0,7,123428.69,1,1,1,164924.11,2,0.0,0.0,1.0,1.0
44.0,3,163714.52,1,1,0,96123.72,0,0.0,1.0,0.0,1.0
32.0,4,133950.37,1,1,1,48725.68,2,1.0,0.0,0.0,0.0
33.0,5,103564.83,2,1,0,121085.72,3,0.0,1.0,0.0,1.0
60.0,2,0.0,2,1,1,43821.56,3,1.0,0.0,0.0,0.0
40.0,7,130334.35,2,0,1,116951.1,3,0.0,0.0,1.0,0.0
47.0,9,0.0,1,1,0,187943.6,2,1.0,0.0,0.0,0.0
38.0,6,179886.41,2,0,0,153122.58,4,0.0,1.0,0.0,0.0
38.0,4,0.0,2,0,0,88080.43,2,1.0,0.0,0.0,1.0
49.0,5,94754.0,1,1,1,26691.31,0,0.0,1.0,0.0,1.0
38.91621420206537,2,34013.63,1,1,0,19570.63,2,0.0,0.0,1.0,0.0
45.0,6,0.0,2,1,1,181204.5,0,1.0,0.0,0.0,0.0
32.0,7,0.0,1,1,0,198055.94,1,1.0,0.0,0.0,1.0
43.0,9,0.0,1,1,0,125870.79,1,0.0,0.0,1.0,0.0
38.91621420206537,1,0.0,2,0,1,30117.44,3,0.0,0.0,1.0,1.0
39.0,7,93148.74,2,1,1,190746.38,3,0.0,1.0,0.0,0.0
45.0,3,0.0,2,1,1,30793.61,3,1.0,0.0,0.0,1.0
39.0,4,80293.81,1,1,0,97192.76,2,1.0,0.0,0.0,0.0
51.0,10,141556.96,1,1,0,130189.53,3,1.0,0.0,0.0,1.0
41.0,3,135756.96,1,1,1,103706.41,3,1.0,0.0,0.0,0.0
36.0,0,89772.3,1,1,0,177383.68,3,0.0,0.0,1.0,1.0
29.0,8,102490.27,1,0,1,181224.56,0,1.0,0.0,0.0,1.0
26.0,0,0.0,2,0,1,111906.0,4,1.0,0.0,0.0,0.0
33.0,4,0.0,2,1,1,131834.75,2,1.0,0.0,0.0,1.0
54.0,9,120633.42,1,0,0,5924.38,2,1.0,0.0,0.0,0.0
45.0,5,0.0,2,1,1,121428.2,0,1.0,0.0,0.0,1.0
27.0,1,0.0,2,1,0,93003.21,3,1.0,0.0,0.0,1.0
49.0,7,115309.75,1,1,0,111421.77,0,0.0,0.0,1.0,0.0
28.0,3,104367.5,1,1,1,29937.75,1,1.0,0.0,0.0,1.0
36.0,4,0.0,2,1,1,141210.5,0,1.0,0.0,0.0,1.0
33.0,9,84521.48,2,0,1,198017.05,2,0.0,1.0,0.0,0.0
42.0,1,0.0,2,1,0,56865.62,2,1.0,0.0,0.0,0.0
32.0,9,0.0,2,1,0,156774.75,2,1.0,0.0,0.0,0.0
23.0,3,110203.77,1,1,0,95583.45,4,1.0,0.0,0.0,1.0
81.0,1,0.0,2,1,1,59568.24,4,1.0,0.0,0.0,0.0
42.0,6,0.0,2,1,0,158302.59,1,0.0,0.0,1.0,1.0
40.0,5,169742.64,1,1,1,153537.55,3,1.0,0.0,0.0,1.0
20.0,5,0.0,2,1,1,58309.54,2,0.0,0.0,1.0,1.0
40.0,2,102967.41,1,1,0,128702.1,0,1.0,0.0,0.0,0.0
24.0,6,111769.14,2,1,0,55859.27,0,0.0,1.0,0.0,1.0
38.91621420206537,9,118546.71,1,0,1,77142.85,3,1.0,0.0,0.0,1.0
38.0,8,92219.21,1,1,0,99106.97,1,0.0,1.0,0.0,1.0
40.0,8,122038.34,1,1,0,102085.35,3,1.0,0.0,0.0,0.0
29.0,8,0.0,2,1,1,123437.05,4,1.0,0.0,0.0,1.0
56.0,1,131368.3,1,1,0,106918.67,1,1.0,0.0,0.0,0.0
38.91621420206537,7,117799.28,1,1,1,182372.35,4,1.0,0.0,0.0,1.0
51.0,8,116197.65,2,1,1,86701.4,4,0.0,1.0,0.0,1.0
34.0,1,0.0,1,1,1,75503.6,1,1.0,0.0,0.0,0.0
57.0,7,71481.79,2,1,1,84421.34,1,1.0,0.0,0.0,0.0
41.0,2,91328.71,1,1,0,115724.78,1,1.0,0.0,0.0,0.0
62.0,9,0.0,2,0,0,155870.82,2,1.0,0.0,0.0,1.0
34.0,1,0.0,2,1,1,126592.01,3,1.0,0.0,0.0,1.0
29.0,6,156569.43,1,1,0,180598.66,0,1.0,0.0,0.0,0.0
43.0,5,99906.89,1,0,0,24983.39,0,0.0,1.0,0.0,1.0
43.0,2,140431.98,1,1,0,26450.57,1,1.0,0.0,0.0,1.0
41.0,5,0.0,1,0,1,88279.6,2,1.0,0.0,0.0,1.0
30.0,3,143396.54,2,1,1,898.51,0,1.0,0.0,0.0,1.0
29.0,10,130206.28,1,1,0,184654.87,2,1.0,0.0,0.0,1.0
30.0,8,0.0,2,1,1,24113.91,4,1.0,0.0,0.0,1.0
37.0,9,145219.3,1,1,0,159132.83,2,0.0,1.0,0.0,0.0
34.0,5,0.0,2,1,0,193040.32,3,0.0,0.0,1.0,1.0
39.0,1,116537.6,1,0,0,145679.6,3,1.0,0.0,0.0,1.0
32.0,3,0.0,1,1,1,80823.02,0,1.0,0.0,0.0,0.0
51.0,10,115280.49,2,0,0,12628.61,2,0.0,1.0,0.0,0.0
35.0,2,150561.03,2,0,0,64722.61,2,0.0,1.0,0.0,0.0
38.91621420206537,6,150200.23,1,0,1,151317.27,2,0.0,0.0,1.0,0.0
26.0,3,0.0,2,1,0,4989.33,3,1.0,0.0,0.0,1.0
